TM_KEY_DAY,TM_KEY_WK,TM_KEY_MTH,TM_KEY_QTR,TM_KEY_YR,DAY_DESC,MONTH_DESC,QUARTER_DESC,CENTER,METRIC_GRP,COMP_CD,PRODUCT_GRP,METRIC_CD,METRIC_NAME,DIMENSION_KPI_FLAG,BG_FLAG,AGG_TYPE,RR_IND,GRY_IND,UOM,PERIOD,ACTUAL_SNAP,ACTUAL_AGG,TARGET_SNAP,TARGET_AGG,PPN_TM
20230524,2023021,202305,20232,2023,Wednesday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,1122111397.7947004,,1191067267.077499,2023-07-03 21:59:11
20230525,2023021,202305,20232,2023,Thursday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,148730482.19682613,1270841879.9915266,157603787.8208602,1348671054.898359,2023-07-03 21:59:11
20230526,2023021,202305,20232,2023,Friday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,1270841879.9915266,,1348671054.898359,2023-07-03 21:59:11
20230527,2023021,202305,20232,2023,Saturday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,1270841879.9915266,,1348671054.898359,2023-07-03 21:59:11
20230528,2023021,202305,20232,2023,Sunday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,158595257.48228884,1429437137.4738154,167329939.3916416,1516000994.2900007,2023-07-03 21:59:11
20230529,2023022,202305,20232,2023,Monday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,1429437137.4738154,,1516000994.2900007,2023-07-03 21:59:11
20230530,2023022,202305,20232,2023,Tuesday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,1429437137.4738154,,1516000994.2900007,2023-07-03 21:59:11
20230531,2023022,202305,20232,2023,Wednesday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,1429437137.4738154,,1516000994.2900007,2023-07-03 21:59:11
20230601,2023022,202306,20232,2023,Thursday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,0.0,,,2023-07-03 21:59:11
20230602,2023022,202306,20232,2023,Friday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,197391801.57166588,197391801.57166588,208941630.56356204,208941630.56356204,2023-07-03 21:59:11
20230603,2023022,202306,20232,2023,Saturday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,197391801.57166588,,208941630.56356204,2023-07-03 21:59:11
20230604,2023022,202306,20232,2023,Sunday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,197391801.57166588,,208941630.56356204,2023-07-03 21:59:11
20230605,2023023,202306,20232,2023,Monday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,197391801.57166588,,208941630.56356204,2023-07-03 21:59:11
20230606,2023023,202306,20232,2023,Tuesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,110767277.88380322,308159079.4554691,110274108.17079449,319215738.7343565,2023-07-03 21:59:11
20230607,2023023,202306,20232,2023,Wednesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,308159079.4554691,,319215738.7343565,2023-07-03 21:59:11
20230608,2023023,202306,20232,2023,Thursday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,308159079.4554691,,319215738.7343565,2023-07-03 21:59:11
20230609,2023023,202306,20232,2023,Friday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,308159079.4554691,,319215738.7343565,2023-07-03 21:59:11
20230610,2023023,202306,20232,2023,Saturday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,210719247.73401663,518878327.1894857,222301983.88934407,541517722.6237006,2023-07-03 21:59:11
20230611,2023023,202306,20232,2023,Sunday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,518878327.1894857,,541517722.6237006,2023-07-03 21:59:11
20230612,2023024,202306,20232,2023,Monday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,518878327.1894857,,541517722.6237006,2023-07-03 21:59:11
20230613,2023024,202306,20232,2023,Tuesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,155538498.75361526,674416825.943101,165534481.17536682,707052203.7990674,2023-07-03 21:59:11
20230614,2023024,202306,20232,2023,Wednesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,674416825.943101,,707052203.7990674,2023-07-03 21:59:11
20230615,2023024,202306,20232,2023,Thursday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,674416825.943101,,707052203.7990674,2023-07-03 21:59:11
20230616,2023024,202306,20232,2023,Friday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,159592693.3448965,834009519.2879975,171914646.16727874,878966849.9663461,2023-07-03 21:59:11
20230617,2023024,202306,20232,2023,Saturday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,834009519.2879975,,878966849.9663461,2023-07-03 21:59:11
20230618,2023024,202306,20232,2023,Sunday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,834009519.2879975,,878966849.9663461,2023-07-03 21:59:11
20230619,2023025,202306,20232,2023,Monday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,149877909.1529961,983887428.4409935,160248415.8793162,1039215265.8456624,2023-07-03 21:59:11
20230620,2023025,202306,20232,2023,Tuesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,983887428.4409935,,1039215265.8456624,2023-07-03 21:59:11
20230621,2023025,202306,20232,2023,Wednesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,983887428.4409935,,1039215265.8456624,2023-07-03 21:59:11
20230622,2023025,202306,20232,2023,Thursday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,150157858.23555556,1134045286.6765492,159055629.24198818,1198270895.0876505,2023-07-03 21:59:11
20230623,2023025,202306,20232,2023,Friday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,1134045286.6765492,,1198270895.0876505,2023-07-03 21:59:11
20230624,2023025,202306,20232,2023,Saturday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,1134045286.6765492,,1198270895.0876505,2023-07-03 21:59:11
20230625,2023025,202306,20232,2023,Sunday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,149114694.0414977,1283159980.718047,158556982.56630734,1356827877.6539578,2023-07-03 21:59:11
20230626,2023026,202306,20232,2023,Monday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,1283159980.718047,,1356827877.6539578,2023-07-03 21:59:11
20230627,2023026,202306,20232,2023,Tuesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,1283159980.718047,,1356827877.6539578,2023-07-03 21:59:11
20230628,2023026,202306,20232,2023,Wednesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,160716291.4971086,1443876272.2151554,168341958.3360428,1525169835.9900007,2023-07-03 21:59:11
20230629,2023026,202306,20232,2023,Thursday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,1443876272.2151554,,1525169835.9900007,2023-07-03 21:59:11
20230630,2023026,202306,20232,2023,Friday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,1443876272.2151554,,1525169835.9900007,2023-07-03 21:59:11
20230701,2023026,202307,20233,2023,Saturday,July,Quarter 3,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,0.0,,,2023-07-03 21:59:11
20230702,2023026,202307,20233,2023,Sunday,July,Quarter 3,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,0.0,,,2023-07-03 21:59:11
20230301,2023009,202303,20231,2023,Wednesday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,0.0,,,2023-07-03 21:59:11
20230302,2023009,202303,20231,2023,Thursday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,42430646.00000001,42430646.00000001,47555946.32131715,47555946.32131715,2023-07-03 21:59:11
20230303,2023009,202303,20231,2023,Friday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42430646.00000001,,47555946.32131715,2023-07-03 21:59:11
20230304,2023009,202303,20231,2023,Saturday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42430646.00000001,,47555946.32131715,2023-07-03 21:59:11
20230305,2023009,202303,20231,2023,Sunday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42430646.00000001,,47555946.32131715,2023-07-03 21:59:11
20230306,2023010,202303,20231,2023,Monday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,10896995.610000003,53327641.610000014,12000522.608220745,59556468.92953789,2023-07-03 21:59:11
20230307,2023010,202303,20231,2023,Tuesday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53327641.610000014,,59556468.92953789,2023-07-03 21:59:11
20230308,2023010,202303,20231,2023,Wednesday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53327641.610000014,,59556468.92953789,2023-07-03 21:59:11
20230309,2023010,202303,20231,2023,Thursday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53327641.610000014,,59556468.92953789,2023-07-03 21:59:11
20230310,2023010,202303,20231,2023,Friday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,36798266.00999999,90125907.62,41252970.86972749,100809439.79926538,2023-07-03 21:59:11
20230311,2023010,202303,20231,2023,Saturday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,90125907.62,,100809439.79926538,2023-07-03 21:59:11
20230312,2023010,202303,20231,2023,Sunday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,90125907.62,,100809439.79926538,2023-07-03 21:59:11
20230313,2023011,202303,20231,2023,Monday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,27081363.529999994,117207271.14999999,30274077.36352909,131083517.16279447,2023-07-03 21:59:11
20230314,2023011,202303,20231,2023,Tuesday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,117207271.14999999,,131083517.16279447,2023-07-03 21:59:11
20230315,2023011,202303,20231,2023,Wednesday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,117207271.14999999,,131083517.16279447,2023-07-03 21:59:11
20230316,2023011,202303,20231,2023,Thursday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,28862357.53999999,146069628.69,32172971.444661465,163256488.60745594,2023-07-03 21:59:11
20230317,2023011,202303,20231,2023,Friday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,146069628.69,,163256488.60745594,2023-07-03 21:59:11
20230318,2023011,202303,20231,2023,Saturday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,146069628.69,,163256488.60745594,2023-07-03 21:59:11
20230319,2023011,202303,20231,2023,Sunday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25592583.369999997,171662212.05999997,28116008.795868676,191372497.4033246,2023-07-03 21:59:11
20230320,2023012,202303,20231,2023,Monday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,171662212.05999997,,191372497.4033246,2023-07-03 21:59:11
20230321,2023012,202303,20231,2023,Tuesday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,171662212.05999997,,191372497.4033246,2023-07-03 21:59:11
20230322,2023012,202303,20231,2023,Wednesday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25843760.990000006,197505973.04999998,28864970.537194602,220237467.9405192,2023-07-03 21:59:11
20230323,2023012,202303,20231,2023,Thursday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,197505973.04999998,,220237467.9405192,2023-07-03 21:59:11
20230324,2023012,202303,20231,2023,Friday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,197505973.04999998,,220237467.9405192,2023-07-03 21:59:11
20230325,2023012,202303,20231,2023,Saturday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25898117.90999999,223404090.95999998,28939279.032979973,249176746.97349918,2023-07-03 21:59:11
20230326,2023012,202303,20231,2023,Sunday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,223404090.95999998,,249176746.97349918,2023-07-03 21:59:11
20230327,2023013,202303,20231,2023,Monday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,223404090.95999998,,249176746.97349918,2023-07-03 21:59:11
20230328,2023013,202303,20231,2023,Tuesday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,28465624.750000007,251869715.70999998,16599735.035153165,265776482.00865236,2023-07-03 21:59:11
20230329,2023013,202303,20231,2023,Wednesday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,251869715.70999998,,265776482.00865236,2023-07-03 21:59:11
20230330,2023013,202303,20231,2023,Thursday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,251869715.70999998,,265776482.00865236,2023-07-03 21:59:11
20230331,2023013,202303,20231,2023,Friday,March,Quarter 1,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,20259106.65000002,272128822.36,147839863.72134787,413616345.73000026,2023-07-03 21:59:11
20230401,2023013,202304,20232,2023,Saturday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,0.0,,,2023-07-03 21:59:11
20230402,2023013,202304,20232,2023,Sunday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,42790130.870000005,42790130.870000005,47555946.32131713,47555946.32131713,2023-07-03 21:59:11
20230403,2023014,202304,20232,2023,Monday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42790130.870000005,,47555946.32131713,2023-07-03 21:59:11
20230404,2023014,202304,20232,2023,Tuesday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42790130.870000005,,47555946.32131713,2023-07-03 21:59:11
20230405,2023014,202304,20232,2023,Wednesday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42790130.870000005,,47555946.32131713,2023-07-03 21:59:11
20230406,2023014,202304,20232,2023,Thursday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,11227009.259999992,54017140.129999995,12000522.60822074,59556468.92953786,2023-07-03 21:59:11
20230407,2023014,202304,20232,2023,Friday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,54017140.129999995,,59556468.92953786,2023-07-03 21:59:11
20230408,2023014,202304,20232,2023,Saturday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,54017140.129999995,,59556468.92953786,2023-07-03 21:59:11
20230409,2023014,202304,20232,2023,Sunday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,54017140.129999995,,59556468.92953786,2023-07-03 21:59:11
20230410,2023015,202304,20232,2023,Monday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,36964628.68,90981768.81,41252970.86972748,100809439.79926534,2023-07-03 21:59:11
20230411,2023015,202304,20232,2023,Tuesday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,90981768.81,,100809439.79926534,2023-07-03 21:59:11
20230412,2023015,202304,20232,2023,Wednesday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,90981768.81,,100809439.79926534,2023-07-03 21:59:11
20230413,2023015,202304,20232,2023,Thursday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,27575550.390000008,118557319.2,30274077.363529075,131083517.16279441,2023-07-03 21:59:11
20230414,2023015,202304,20232,2023,Friday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,118557319.2,,131083517.16279441,2023-07-03 21:59:11
20230415,2023015,202304,20232,2023,Saturday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,118557319.2,,131083517.16279441,2023-07-03 21:59:11
20230416,2023015,202304,20232,2023,Sunday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,28835912.530000024,147393231.73000002,32172971.44466145,163256488.60745585,2023-07-03 21:59:11
20230417,2023016,202304,20232,2023,Monday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,147393231.73000002,,163256488.60745585,2023-07-03 21:59:11
20230418,2023016,202304,20232,2023,Tuesday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,147393231.73000002,,163256488.60745585,2023-07-03 21:59:11
20230419,2023016,202304,20232,2023,Wednesday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25571994.519999992,172965226.25000003,28116008.795868665,191372497.4033245,2023-07-03 21:59:11
20230420,2023016,202304,20232,2023,Thursday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,172965226.25000003,,191372497.4033245,2023-07-03 21:59:11
20230421,2023016,202304,20232,2023,Friday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,172965226.25000003,,191372497.4033245,2023-07-03 21:59:11
20230422,2023016,202304,20232,2023,Saturday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,26119794.229999993,199085020.48000002,28864970.53719459,220237467.94051912,2023-07-03 21:59:11
20230423,2023016,202304,20232,2023,Sunday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,199085020.48000002,,220237467.94051912,2023-07-03 21:59:11
20230424,2023017,202304,20232,2023,Monday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,199085020.48000002,,220237467.94051912,2023-07-03 21:59:11
20230425,2023017,202304,20232,2023,Tuesday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25893438.319999985,224978458.8,28939279.032979958,249176746.9734991,2023-07-03 21:59:11
20230426,2023017,202304,20232,2023,Wednesday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,224978458.8,,249176746.9734991,2023-07-03 21:59:11
20230427,2023017,202304,20232,2023,Thursday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,224978458.8,,249176746.9734991,2023-07-03 21:59:11
20230428,2023017,202304,20232,2023,Friday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,28566476.609999996,253544935.41,16599735.035153158,265776482.00865224,2023-07-03 21:59:11
20230429,2023017,202304,20232,2023,Saturday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,253544935.41,,265776482.00865224,2023-07-03 21:59:11
20230430,2023017,202304,20232,2023,Sunday,April,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,20150386.46000001,273695321.87,147839863.7213478,413616345.73,2023-07-03 21:59:11
20230501,2023018,202305,20232,2023,Monday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,0.0,,,2023-07-03 21:59:11
20230502,2023018,202305,20232,2023,Tuesday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,42208594.07,42208594.07,47555946.32131713,47555946.32131713,2023-07-03 21:59:11
20230503,2023018,202305,20232,2023,Wednesday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42208594.07,,47555946.32131713,2023-07-03 21:59:11
20230504,2023018,202305,20232,2023,Thursday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42208594.07,,47555946.32131713,2023-07-03 21:59:11
20230505,2023018,202305,20232,2023,Friday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42208594.07,,47555946.32131713,2023-07-03 21:59:11
20230506,2023018,202305,20232,2023,Saturday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,11463411.880000006,53672005.95,12000522.60822074,59556468.92953787,2023-07-03 21:59:11
20230507,2023018,202305,20232,2023,Sunday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53672005.95,,59556468.92953787,2023-07-03 21:59:11
20230508,2023019,202305,20232,2023,Monday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53672005.95,,59556468.92953787,2023-07-03 21:59:11
20230509,2023019,202305,20232,2023,Tuesday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53672005.95,,59556468.92953787,2023-07-03 21:59:11
20230510,2023019,202305,20232,2023,Wednesday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,36427500.94000002,90099506.89000003,41252970.86972748,100809439.79926535,2023-07-03 21:59:11
20230511,2023019,202305,20232,2023,Thursday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,90099506.89000003,,100809439.79926535,2023-07-03 21:59:11
